,_id,tweet_id,tweet,image_url,s3_url,tweet_url,user_id,timestamp_of_creation,language,reply,repost,timestamp_of_scraping,type,search,content_type,conversation_id,date,geo,hashtags,likes_count,mentions,name,near,place,quote_url,replies_count,retweet_date,retweet_id,retweets_count,source,time,timezone,trans_dest,trans_src,translate,urls,user_rt,user_rt_id,username,video,date_created,time_created
500545,61dbd7262bfe073d550212aa,1420223538703736836,@sapnabhavnani @WenchFilms Is that for a movie?,[],,https://twitter.com/HermitPen/status/1420223538703736836,1233436062015352833,2021-07-28 08:54:12 IST,en,"[{'screen_name': 'sapnabhavnani', 'name': '𝕓𝕦𝕞𝕓𝕒𝕚 𝕜𝕚 𝕣𝕒𝕟𝕚', 'id': '74937547'}, {'screen_name': 'WenchFilms', 'name': 'Ｗｅｎｃｈ Ｆｉｌｍｓ', 'id': '1285180173684314113'}]",False,20220110122014,reply,sapnabhavnani,text,1420218032220033026,,,[],0.0,[],Hermit Pen,,,,0.0,,,0.0,,,+0530,,,,[],,,hermitpen,0.0,2021-07-28,08:54:12
616835,61dd509f1a978dfeefb13d38,967009490435387392,@Bruabdullah Owsm 😊😊,[],,https://twitter.com/danishsonu80/status/967009490435387392,2976345375,2018-02-23 17:43:23 IST,en,"[{'screen_name': 'Bruabdullah', 'name': 'Bruna Abdullah', 'id': '53659275'}]",False,20220111151047,reply,Bruabdullah,text,966908758487048192,,,[],0.0,[],🇮🇳INDIA INDIAN🇮🇳,,,,0.0,,,0.0,,,+0530,,,,[],,,danishsonu80,0.0,2018-02-23,17:43:23
268090,61cb1e8547e75ee06ecf5b81,1245764932219465733,It’s all coz of some भांड liberals who is using horrible things to support these kind of people,[],,https://twitter.com/twiit_brain/status/1245764932219465733,445273733,2020-04-02 22:57:59 IST,en,[],False,20211228195613,keyword,भांड,text,1245764932219465733,,,[],2.0,[],Anu kapasiya,,,https://twitter.com/realpreityzinta/status/1245599215872438275,0.0,,,0.0,,,+0530,,,,[],,,twiit_brain,0.0,2020-04-02,22:57:59
9219,619dc60bcb0b2af5f828553c,1147069720727711744,@PTTVOnlineNews Bloody terrorist,[],,https://twitter.com/sansbarrier/status/1147069720727711744,101700029,2019-07-05 14:38:27 IST,en,1,0,20211124102643,handle,sansbarrier,text,,,,,,,,,,,,,,,,,,,,,,,,,,,
114757,61c231ceed355737524e9ed5,1416758056617070596,Just a normal day for a Feminist and Victim card gang,[],,https://twitter.com/Urban_Chanakya/status/1416758056617070596,1103533139761090561,2021-07-18 19:23:37 IST,en,[],False,20211222012806,handle,Urban_Chanakya,text,1416758056617070596,,,[],5.0,[],Urban Chanakya,,,https://twitter.com/DeepikaBhardwaj/status/1416677134802644995,1.0,,,1.0,,,+0530,,,,[],,,urban_chanakya,0.0,2021-07-18,19:23:37
296270,61cb434a459607b587018e6d,1475537766251261954,Btw my chummi jaaneman😙 @chiuot7,[],,https://twitter.com/mis_splendor/status/1475537766251261954,1304861437681045504,2021-12-28 00:13:12 IST,en,[],False,20211228223306,keyword,मादरचोद,text,1475537235063689222,,,[],0.0,"[{'screen_name': 'chiuot7', 'name': 'chiu ♪ | ia | get well soon babies', 'id': '1408434418629369862'}]",मादरचोद ग्रैम्मी और बिलबोर्ड🦋,,,,1.0,,,0.0,,,+0530,,,,[],,,mis_splendor,0.0,2021-12-28,00:13:12
539977,61dc480111ae5ace4fb56bf4,1353202144476876800,@NimratOfficial Good morning 🌅 India,[],,https://twitter.com/BantyGodara/status/1353202144476876800,801024764760440832,2021-01-24 10:15:07 IST,en,"[{'screen_name': 'NimratOfficial', 'name': 'Nimrat Kaur', 'id': '60023642'}]",False,20220110202145,reply,NimratOfficial,text,1351870199746555908,,,[],0.0,[],Banty Godara,,,,0.0,,,0.0,,,+0530,,,,[],,,bantygodara,0.0,2021-01-24,10:15:07
653779,61dfc55e546338b7cb7603f3,1465114333126414340,@TheSunainaa Hello How or you medam,[],,https://twitter.com/VeluruRavikumar/status/1465114333126414340,1462361127342403584,2021-11-29 05:54:12 IST,en,"[{'screen_name': 'TheSunainaa', 'name': 'SUNAINAA', 'id': '2200995272'}]",False,20220113115326,reply,TheSunainaa,text,1464896900419633153,,,[],0.0,[],Veluru Ravikumar,,,,0.0,,,0.0,,,+0530,,,,[],,,velururavikumar,0.0,2021-11-29,05:54:12
477969,61d5fda97b77dfb5f288f5ae,1410579804110221317,@LavanyaBallal @sadikputtur Happy Birthday maam,[],,https://twitter.com/Abs01__/status/1410579804110221317,1315364121919979521,2021-07-01 18:13:27 IST,en,"[{'screen_name': 'LavanyaBallal', 'name': 'Lavanya Ballal', 'id': '286520757'}, {'screen_name': 'sadikputtur', 'name': 'Sadik bareppadi -ಸಾದಿಕ್ ಬರೆಪ್ಪಾಡಿ', 'id': '2996836590'}]",False,20220106015057,reply,LavanyaBallal,text,1410545095007358982,,,[],0.0,[],ABS,,,,0.0,,,0.0,,,+0530,,,,[],,,abs01__,0.0,2021-07-01,18:13:27
446199,61d5d1077b77dfb5f2887994,1476051479047847939,@ReallySwara It is other way around actually. App ladki ho aur aap hi ladsakti ho.,[],,https://twitter.com/Abubakerkhan15/status/1476051479047847939,2298275256,2021-12-29 10:14:30 IST,en,"[{'screen_name': 'ReallySwara', 'name': 'Swara Bhasker', 'id': '1546101560'}]",False,20220105224031,reply,ReallySwara,text,1475779847272030208,,,[],0.0,[],Abubaker khan,,,,0.0,,,0.0,,,+0530,,,,[],,,abubakerkhan15,0.0,2021-12-29,10:14:30
350953,61cbfcd82112c55a76d86fef,1245212723178168320,Donate and help feed kids during this pandemic.   https://t.co/eL7lRBXUk6,[],,https://twitter.com/SethShruti/status/1245212723178168320,102364880,2020-04-01 10:23:42 IST,en,[],False,20211229114448,handle,SethShruti,text,1245212723178168320,,,[],32.0,[],Shruti Seth,,,,9.0,,,3.0,,,+0530,,,,['https://www.impactguru.com/fundraiser/support-roshni-moolchandani-charitable-trust?utm_source=twitter'],,,sethshruti,0.0,2020-04-01,10:23:42
480071,61d5ffe87b77dfb5f288fde4,1391764493223358467,@salonayy I don't follow either of them but either way they're cute but not this particular person 🤭🤭,[],,https://twitter.com/ridhicuIous/status/1391764493223358467,562622969,2021-05-10 20:08:07 IST,en,"[{'screen_name': 'salonayy', 'name': 'sal 🍓', 'id': '207880514'}]",False,20220106020032,reply,salonayy,text,1391759089823227912,,,[],0.0,[],ri,,,,0.0,,,0.0,,,+0530,,,,[],,,ridhicuious,0.0,2021-05-10,20:08:07
419559,61d5919b7b77dfb5f2881184,1400842246031777795,@BDUTT @ptrmadurai Poor audio quality  But great interview,[],,https://twitter.com/bnmallick/status/1400842246031777795,195081730,2021-06-04 21:19:52 IST,en,"[{'screen_name': 'BDUTT', 'name': 'barkha dutt', 'id': '19929890'}, {'screen_name': 'ptrmadurai', 'name': 'Dr P Thiaga Rajan (PTR)', 'id': '715424461537746944'}]",False,20220105180955,reply,BDUTT,text,1400841350526816260,,,[],0.0,[],Biranchi Narayan,,,,0.0,,,0.0,,,+0530,,,,[],,,bnmallick,0.0,2021-06-04,21:19:52
575200,61dd3fe6b5eb5374b79a4043,985180555141623810,@RochelleMRao U r really so gargeous dear,[],,https://twitter.com/wasimakcr7/status/985180555141623810,875224239346987008,2018-04-14 21:08:42 IST,en,"[{'screen_name': 'RochelleMRao', 'name': 'Rochelle Rao Sequeira', 'id': '328996951'}]",False,20220111135926,reply,RochelleMRao,text,985178156800921601,,,[],0.0,[],Wasim Akram,,,,1.0,,,0.0,,,+0530,,,,[],,,wasimakcr7,0.0,2018-04-14,21:08:42
394551,61cc2f4bb2f0112e4405924b,1378757582450479106,ufffff someone get burnol it an emergency,[],,https://twitter.com/PaintedinGreen_/status/1378757582450479106,342815484,2021-04-04 22:43:18 IST,en,[],False,20211229152003,keyword,burnol,text,1378757582450479106,,,[],0.0,[],💜🐋UD⁷🇧🇩🐋💜,,,https://twitter.com/TRlVIAMlN/status/1378624367756644358,0.0,,,0.0,,,+0530,,,,[],,,paintedingreen_,0.0,2021-04-04,22:43:18
34657,61c067ee9a58f3c7c3c5d045,1445810041508925448,"@oma_salam Not in some lawless corner of war-torn Middleast; but BJP-ruled Karnataka. Not an isolated case; one of the several of such incidents. They might blame fringe Hindu vigilantes but not normalisation of hate in the name of 'Love-Jihad', 'Narcotic-Jihad' or umpteen other 'jihads'...",[],,https://twitter.com/SamKhan80666174/status/1445810041508925448,1445683300794699781,2021-10-06 23:25:50 IST,en,"[{'screen_name': 'oma_salam', 'name': 'O M A Salam (Chairman, PFI)', 'id': '951457110604197888'}]",False,20211220165430,keyword,love jihad,text,1445771329827794949,,,[],5.0,[],Sam Khan,,,,0.0,,,2.0,,,+0530,,,,[],,,samkhan80666174,0.0,2021-10-06,23:25:50
606296,61dd4c0c44d18b16f8e0d869,1455023022545379329,@AmritaRao @rjanmol @AmritaRao @shahidkapoor Happy birthday to Veer and Ishaan...... May god bless the birthday twins. Calls in for a big big celebration... Shamrita is always connected someway or the other..... I love it💗  https://t.co/in35lV1oX3,['https://pbs.twimg.com/media/FDFHugXUcAIQywt.jpg'],https://s3.ap-south-1.amazonaws.com/ogbv.tattle.co.in/761cb1ec-8deb-4db3-89e3-1fd8ab79f3e0,https://twitter.com/ShamritaF/status/1455023022545379329,1394878013540503558,2021-11-01 09:34:56 IST,en,"[{'screen_name': 'AmritaRao', 'name': 'AMRITA RAO 🇮🇳', 'id': '285475285'}, {'screen_name': 'rjanmol', 'name': 'RJ Anmol 🇮🇳', 'id': '3185203784'}]",False,20220111145116,reply,AmritaRao,image,1455020873665048581,,,[],4.0,"[{'screen_name': 'shahidkapoor', 'name': 'shahid kapoor', 'id': '56631494'}]",Shahid and Amrita will be back🤞,,,,0.0,,,0.0,,,+0530,,,,[],,,shamritaf,1.0,2021-11-01,09:34:56
615499,61dd500971ac1edc4bcb6d2a,1445739833305960455,@geeta_phogat Thaks,[],,https://twitter.com/Ram_chandra_24/status/1445739833305960455,1443624456602066946,2021-10-06 18:46:51 IST,en,"[{'screen_name': 'geeta_phogat', 'name': 'geeta phogat', 'id': '736170639174684672'}]",False,20220111150817,reply,geeta_phogat,text,1444210291122655232,,,[],0.0,[],Ram chandra Mandal,,,,0.0,,,0.0,,,+0530,,,,[],,,ram_chandra_24,0.0,2021-10-06,18:46:51
101926,61c22e79a882523f7ffa2a65,1347227165176172544,@divyarunpai 7pm isn't ODD HOURS,[],,https://twitter.com/DeepikaBhardwaj/status/1347227165176172544,50243741,2021-01-07 22:32:41 IST,en,"[{'screen_name': 'divyarunpai', 'name': 'nandu', 'id': '562645263'}]",False,20211222011353,handle,DeepikaBhardwaj,text,1347167284171743233,,,[],0.0,[],Deepika Narayan Bhardwaj,,,,0.0,,,0.0,,,+0530,,,,[],,,deepikabhardwaj,0.0,2021-01-07,22:32:41
77714,61c1dfcc78e60889d95c6a08,1407043101819035651,@stfu_deadass_ @cloudumbass @milariver_ @1mm0rt4l_nf WHY HAVE I ONLY SEEN THIS NOW YOU BITCH,[],,https://twitter.com/Fallengenic/status/1407043101819035651,1340244511247773702,2021-06-21 23:59:51 IST,en,"[{'screen_name': 'cloudumbass', 'name': 'c', 'id': '1385010487369342983'}]",False,20211221193812,keyword,Bitch,text,1406659062398394371,,,[],2.0,[],Fallen misses Ghostbur,,,,0.0,,,0.0,,,+0530,,,,[],,,fallengenic,0.0,2021-06-21,23:59:51
558665,61dd3875f453ec932bdd756a,1460960564734091269,@anupamahere I have't any word for your bueatyness,[],,https://twitter.com/RanjanKhare7/status/1460960564734091269,1423701975107923969,2021-11-17 18:48:36 IST,en,"[{'screen_name': 'anupamahere', 'name': 'Anupama Parameswaran', 'id': '704911874991775750'}]",False,20220111132741,reply,anupamahere,text,1460949321659011079,,,[],0.0,[],Ranjan Khare,,,,0.0,,,0.0,,,+0530,,,,[],,,ranjankhare7,0.0,2021-11-17,18:48:36
463841,61d5ebdd7b77dfb5f288be7e,1475748744280698886,@madhukishwar How many have AK 47 machine guns and participated in mob violence ! ridiculous list .,[],,https://twitter.com/SMyfriend45/status/1475748744280698886,2970668496,2021-12-28 14:11:33 IST,en,"[{'screen_name': 'madhukishwar', 'name': 'Madhu Purnima Kishwar', 'id': '258283931'}]",False,20220106003501,reply,madhukishwar,text,1475742549088223233,,,[],0.0,[],S Venkataramaiah,,,,0.0,,,0.0,,,+0530,,,,[],,,smyfriend45,0.0,2021-12-28,14:11:33
618002,61dd526d1a978dfeefb13ded,832621373524697088,@Bruabdullah @izabelleleite25 Be ready when opportunity comes.... Luck is when preparation and opportunity meet.,[],,https://twitter.com/akthermir7890/status/832621373524697088,832282691454238720,2017-02-17 21:32:59 IST,en,"[{'screen_name': 'Bruabdullah', 'name': 'Bruna Abdullah', 'id': '53659275'}, {'screen_name': 'izabelleleite25', 'name': 'Izabelle Leite', 'id': '942880368'}]",False,20220111151829,reply,Bruabdullah,text,832496361530605568,,,[],0.0,[],akthermir,,,,0.0,,,0.0,,,+0530,,,,[],,,akthermir7890,0.0,2017-02-17,21:32:59
729675,61dfec00e7dfd99c9f9fab6b,1449399172092751879,@JemiRodrigues @WBBL @RenegadesBBL @RenegadesWBBL @elliefalconer_ @Holly_Ferling @eve_jones11 Good luck,[],,https://twitter.com/allu_chami/status/1449399172092751879,837839936111915008,2021-10-16 21:07:45 IST,en,"[{'screen_name': 'JemiRodrigues', 'name': 'Jemimah Rodrigues', 'id': '1051887911069732865'}, {'screen_name': 'WBBL', 'name': ""Weber Women's Big Bash League"", 'id': '4913899764'}, {'screen_name': 'RenegadesBBL', 'name': 'Melbourne Renegades', 'id': '251889582'}, {'screen_name': 'RenegadesWBBL', 'name': 'Renegades WBBL', 'id': '3185702059'}, {'screen_name': 'elliefalconer_', 'name': 'Ellie Falconer', 'id': '833951996075921408'}, {'screen_name': 'Holly_Ferling', 'name': 'Holly Ferling', 'id': '1160155238'}, {'screen_name': 'eve_jones11', 'name': 'Evelyn Jones', 'id': '119077258'}]",False,20220113143816,reply,JemiRodrigues,text,1449392824533716992,,,[],0.0,[],ChAAmi 🪓,,,,0.0,,,0.0,,,+0530,,,,[],,,allu_chami,0.0,2021-10-16,21:07:45
451623,61d5d8e77b77dfb5f2888ec4,1364498530346311683,@taslimanasreen 1] Interstellar 2] Gravity 3] Star-wars,[],,https://twitter.com/rolling_ston9/status/1364498530346311683,753574219275841536,2021-02-24 14:22:55 IST,en,"[{'screen_name': 'taslimanasreen', 'name': 'taslima nasreen', 'id': '76858507'}]",False,20220105231407,reply,taslimanasreen,text,1364211401653325833,,,[],0.0,[],Rishab Agrawal,,,,0.0,,,0.0,,,+0530,,,,[],,,rolling_ston9,0.0,2021-02-24,14:22:55
109560,61c2308113f8ed7b5bf2bb58,1342091499572367360,"@mftrainwreck07 @tapanwaval again, pls reach out to me. i can surely try and connect u with some people who might know a thing or two. mostly women and people that i know, so u won’t have to worry about creepy behaviour.",[],,https://twitter.com/SrishtyRanjan/status/1342091499572367360,2844599041,2020-12-24 18:25:23 IST,en,"[{'screen_name': 'mftrainwreck07', 'name': 'This not so charming woman', 'id': '1426672539950993411'}, {'screen_name': 'tapanwaval', 'name': 'Husbanding', 'id': '2439590040'}]",False,20211222012233,handle,SrishtyRanjan,text,1342011500274204673,,,[],1.0,[],Agatha Srishtie 🌸,,,,1.0,,,0.0,,,+0530,,,,[],,,srishtyranjan,0.0,2020-12-24,18:25:23
666991,61dfcccbe7dfd99c9f9f7845,1331647766607523840,@JhulanG10 Happy Birthday to the inspiring #Women,[],,https://twitter.com/SaravananB25/status/1331647766607523840,1246811012252098560,2020-11-25 22:45:43 IST,en,[],False,20220113122507,reply,JhulanG10,text,1331647766607523840,,,['women'],0.0,[],Saravanan Balakrishanan,,,,0.0,,,0.0,,,+0530,,,,[],,,saravananb25,0.0,2020-11-25,22:45:43
639329,61dd5bdb10ba88274ea59779,1465456047884103684,@NayantharaU Nice,[],,https://twitter.com/Kruthik27151114/status/1465456047884103684,1448656784210599969,2021-11-30 04:32:03 IST,en,"[{'screen_name': 'NayantharaU', 'name': 'Nayanthara✨', 'id': '1675405508'}]",False,20220111155843,reply,NayantharaU,text,1465261917543415812,,,[],0.0,[],Kruthik Gowda,,,,0.0,,,0.0,,,+0530,,,,[],,,kruthik27151114,0.0,2021-11-30,04:32:03
372504,61cc2664e2916442f005920b,1432537907819016194,"@yogivimal And he won Gold for the Country   No pissfull name encountered so far , have they stopped participating in sports?  https://t.co/8tZxwjd016",['https://pbs.twimg.com/media/E-FlolqVgAMZty1.jpg'],https://s3.ap-south-1.amazonaws.com/ogbv.tattle.co.in/941077f0-8eb2-43d0-85a9-56f89f59b7d8,https://twitter.com/SnghAP/status/1432537907819016194,261000330,2021-08-31 08:27:07 IST,en,"[{'screen_name': 'yogivimal', 'name': 'vimal yogi tiwari', 'id': '49566776'}]",False,20211229144204,keyword,pissfull,image,1432534997068435457,,,[],4.0,[],Ajay Singh 🇮🇳🚩SnghAP🚩🇮🇳,,,,1.0,,,1.0,,,+0530,,,,[],,,snghap,1.0,2021-08-31,08:27:07
532504,61dc1d0811ae5ace4fb54ec3,1430705061932331008,@AmmyVirk  i support ammy bai...,[],,https://twitter.com/Ashwani10701177/status/1430705061932331008,1122813619656220672,2021-08-26 07:04:02 IST,en,[],False,20220110171824,reply,AmmyVirk,text,1430705061932331008,,,[],0.0,[],Ashwani Yadav,,,,0.0,,,1.0,,,+0530,,,,[],,,ashwani10701177,0.0,2021-08-26,07:04:02
197147,61cab44a722b2cf924a69a08,1265621008913817601,@nimishdubey @IndianExpress Yes. Well done IE,[],,https://twitter.com/bainjal/status/1265621008913817601,89732309,2020-05-27 17:58:57 IST,en,"[{'screen_name': 'nimishdubey', 'name': 'Nimish Dubey', 'id': '14524389'}, {'screen_name': 'IndianExpress', 'name': 'The Indian Express', 'id': '38647512'}]",False,20211228122258,handle,bainjal,text,1265620872426999813,,,[],0.0,[],Swati Chaturvedi,,,,0.0,,,0.0,,,+0530,,,,[],,,bainjal,0.0,2020-05-27,17:58:57
418966,61d590e07b77dfb5f2880f33,1475237833694539780,@BDUTT What would help first are strict mask mandates and enforcement not just making money off a few who don’t comply in cars + investing in air filtration indoors in public spaces + limiting indoor dining. Vaccine passports are tyrannical unless medical exemptions go hand in hand.,[],,https://twitter.com/teernak/status/1475237833694539780,195349006,2021-12-27 04:21:22 IST,en,"[{'screen_name': 'BDUTT', 'name': 'barkha dutt', 'id': '19929890'}]",False,20220105180648,reply,BDUTT,text,1475114274343165952,,,[],0.0,[],Teerna Khurana,,,,0.0,,,0.0,,,+0530,,,,[],,,teernak,0.0,2021-12-27,04:21:22
319890,61cbee15bc0ffa329d48addb,1310526997743824896,Rhea Chakraborty Lawyer Satish Maneshinde will be on @themojo_in at 5.30 as he alleges that another client Kshitij Prasad was being coerced to implicate Karan Johar &amp; his colleagues. The NCB has denied this. Join our conversation here:  https://t.co/9BYjw0e3vb,[],,https://twitter.com/BDUTT/status/1310526997743824896,19929890,2020-09-28 15:59:19 IST,en,[],False,20211229104149,handle,BDUTT,text,1310526997743824896,,,[],88.0,[],barkha dutt,,,,42.0,,,17.0,,,+0530,,,,['https://www.youtube.com/watch?v=9oEyiZIbfpg'],,,bdutt,0.0,2020-09-28,15:59:19
316278,61cbec4483741dde469baf8f,1357581343610216455,This! @ravishndtv  https://t.co/orx4QE4awN,['https://pbs.twimg.com/media/EtcZB4YVIAUHwth.jpg'],https://s3.ap-south-1.amazonaws.com/ogbv.tattle.co.in/3ec8f173-4426-43e7-8e98-59b0062cc534,https://twitter.com/_sayema/status/1357581343610216455,1136996138,2021-02-05 12:16:29 IST,en,[],False,20211229103404,handle,_sayema,image,1357581343610216455,,,[],22232.0,"[{'screen_name': 'ravishndtv', 'name': 'ravish kumar', 'id': '47595335'}]",Sayema,,,,199.0,,,3667.0,,,+0530,,,,[],,,_sayema,1.0,2021-02-05,12:16:29
720571,61dfe8d5381ccca3ef99d0a3,1422890535950319617,@HeenaSidhu10 You forgot Aditi Ashok who is tied 2nd in Golf!,[],,https://twitter.com/dhruvkanal/status/1422890535950319617,65865411,2021-08-04 17:31:54 IST,en,"[{'screen_name': 'HeenaSidhu10', 'name': 'Heena SIDHU', 'id': '1670007384'}]",False,20220113142445,reply,HeenaSidhu10,text,1422889354075115525,,,[],11.0,[],Dhruv Kanal,,,,0.0,,,0.0,,,+0530,,,,[],,,dhruvkanal,0.0,2021-08-04,17:31:54
647792,61de6e3cbc26c6f83cd06950,1356608992303267840,@ihamsanandini Awesome,[],,https://twitter.com/BadriMallikarj3/status/1356608992303267840,1183810235053625346,2021-02-02 19:52:42 IST,en,"[{'screen_name': 'ihamsanandini', 'name': 'Hamsa Nandini', 'id': '2360817931'}]",False,20220112112923,reply,ihamsanandini,text,1356199730225639435,,,[],0.0,[],Badri Mallikarjuna,,,,0.0,,,0.0,,,+0530,,,,[],,,badrimallikarj3,0.0,2021-02-02,19:52:42
106499,61c22f890c7c664fcf0d5192,1441977795085672452,"He is the Truth that begins, the Truth that grows, and the Truth that ends.  #JaiShriRam  https://t.co/MKT5BmYDat",['https://pbs.twimg.com/media/FALvKDIVQAU5Xe-.jpg'],https://s3.ap-south-1.amazonaws.com/ogbv.tattle.co.in/eeaa90dc-4dbb-4d93-8e59-399afd232cef,https://twitter.com/shahcastic/status/1441977795085672452,3924601873,2021-09-26 09:37:51 IST,en,[],False,20211222011825,handle,shahcastic,image,1441977795085672452,,,['jaishriram'],226.0,[],Shahcastic - Mota bhai 😎,,,,6.0,,,24.0,,,+0530,,,,[],,,shahcastic,1.0,2021-09-26,09:37:51
453519,61d5dacf7b77dfb5f288962c,1469858028836909059,@mehartweets @Uber_India I am a regular Uber user 25 days a month twice a day. I am also a 30 year service industry professional. Sure there can be exceptions but overall the service is great!,[],,https://twitter.com/SibalTarun/status/1469858028836909059,142639979,2021-12-12 08:03:57 IST,en,"[{'screen_name': 'mehartweets', 'name': 'Gurmehar Kaur', 'id': '727165841356238849'}, {'screen_name': 'Uber_India', 'name': 'Uber India', 'id': '1969337858'}]",False,20220105232215,reply,mehartweets,text,1469576372930498563,,,[],0.0,[],Tarun Sibal,,,,0.0,,,0.0,,,+0530,,,,[],,,sibaltarun,0.0,2021-12-12,08:03:57
678572,61dfd118ceb7fcd45b985647,1421147386122960896,@realshooterdadi Om shanti,[],,https://twitter.com/diludhillon/status/1421147386122960896,1340590039999266816,2021-07-30 22:05:15 IST,en,"[{'screen_name': 'realshooterdadi', 'name': 'Dadi Chandro Tomar Memorial', 'id': '715401445785210880'}]",False,20220113124328,reply,realshooterdadi,text,1421145994847158274,,,[],1.0,[],Dilawar Singh Dhillon,,,,0.0,,,0.0,,,+0530,,,,[],,,diludhillon,0.0,2021-07-30,22:05:15
439034,61d5c2477b77dfb5f2885d97,1458864683406938132,@IJaising @karunanundy @gautambhatia88 @apar1984 @TweetinderKaul   Isn't the law that proscribes govt schools from teaching religion anomalous with india's version of secularism which doesn't separate govt from religion but requires appreciation &amp; equal status to all religions?,[],,https://twitter.com/danceofminds/status/1458864683406938132,2433805362,2021-11-12 00:00:19 IST,en,[],False,20220105213735,reply,Ijaising,text,1458864683406938132,,,[],0.0,"[{'screen_name': 'karunanundy', 'name': 'karuna nundy', 'id': '415860281'}, {'screen_name': 'gautambhatia88', 'name': 'gautam bhatia', 'id': '212489633'}, {'screen_name': 'apar1984', 'name': 'apar', 'id': '115361965'}, {'screen_name': 'tweetinderkaul', 'name': 'nikhil mehra', 'id': '52763416'}]",Sourav Mitra,,,,0.0,,,0.0,,,+0530,,,,[],,,danceofminds,0.0,2021-11-12,00:00:19
541703,61dc4a6911ae5ace4fb572b2,1383475864906600453,@mishrasugandha    Application fund poor people help fund God said help poor people.abidalias764484@gmail.com My name Abid Hussain Father name Ali Ahmad Shah Village chak no 237RB Po box no 78 GB Faisalabad Pakistan My WhatsApp number+92 3071700675. number+92  3417094902.  https://t.co/68CQwiJRlP,['https://pbs.twimg.com/media/EzMX6O4UUAArEI0.jpg'],https://s3.ap-south-1.amazonaws.com/ogbv.tattle.co.in/e58bfe65-c39b-4377-8251-6af6df0c1ae7,https://twitter.com/AbidHus85642506/status/1383475864906600453,1380759440643743746,2021-04-17 23:12:04 IST,en,[],False,20220110203201,reply,mishrasugandha,image,1383475864906600453,,,[],0.0,[],Abid Hussain,,,,0.0,,,0.0,,,+0530,,,,[],,,abidhus85642506,1.0,2021-04-17,23:12:04
38671,61c06aef9a58f3c7c3c5d88c,1387426416925364234,@sambitswaraj Bandi bahuth cute he na ...😁😁   Believe me she have evil side also  She killed her own brother cutting his neck along with her Boyfriend (Niyaz Ahmed) body parts fund in different places Kannada actress shanaya katwe.  #Love_Jihad_  https://t.co/BNfN6PHuEG  https://t.co/FAikjJwMWD,"['https://pbs.twimg.com/media/E0Eg-JTVcAAb6aK.jpg', 'https://pbs.twimg.com/media/E0EfFAQVcAISb38.jpg']",https://s3.ap-south-1.amazonaws.com/ogbv.tattle.co.in/8b9e0a15-fa6d-4760-ab38-d71cbd0c1c7f,https://twitter.com/CriminalFooL/status/1387426416925364234,1327812856465682432,2021-04-28 20:50:09 IST,en,"[{'screen_name': 'sambitswaraj', 'name': 'Sambit Patra', 'id': '1368737382'}]",False,20211220170719,keyword,love jihad,image,1387425657689415688,,,['love_jihad_'],0.0,[],WolF SwaiN,,,,0.0,,,0.0,,,+0530,,,,[],,,criminalfool,1.0,2021-04-28,20:50:09
523235,61dc0c1f11ae5ace4fb52a8e,1465316045074231299,@hegdepooja Looks Nice,[],,https://twitter.com/VenkatacharyMa6/status/1465316045074231299,1354981715551248388,2021-11-29 19:15:44 IST,en,"[{'screen_name': 'hegdepooja', 'name': 'Pooja Hegde', 'id': '59425706'}]",False,20220110160615,reply,hegdepooja,text,1464783887368818692,,,[],0.0,[],Venkatachary Madupu,,,,0.0,,,0.0,,,+0530,,,,[],,,venkatacharyma6,0.0,2021-11-29,19:15:44
619679,61dd53a244d18b16f8e0e03a,1461869447690391560,@itsKajolD Thanks medam,[],,https://twitter.com/AltafHu20069996/status/1461869447690391560,1459140425869004806,2021-11-20 07:00:11 IST,en,"[{'screen_name': 'itsKajolD', 'name': 'Kajol', 'id': '2805358944'}]",False,20220111152337,reply,itsKajolD,text,1461602803449618432,,,[],0.0,[],Altaf Hussain Choudhury,,,,0.0,,,0.0,,,+0530,,,,[],,,altafhu20069996,0.0,2021-11-20,07:00:11
505102,61dbe80c131f648ca71d5465,1077594871593086976,@Ninichinismamma Beautiful couple,[],,https://twitter.com/DEVANJALIGHOSH/status/1077594871593086976,854298235,2018-12-25 21:30:12 IST,en,"[{'screen_name': 'Ninichinismamma', 'name': 'Nilanjanaa Senguptaa 🇮🇳', 'id': '78671213'}]",False,20220110133220,reply,Ninichinismamma,text,1077449976307867648,,,[],1.0,[],Devanjali Ghosh,,,,0.0,,,0.0,,,+0530,,,,[],,,devanjalighosh,0.0,2018-12-25,21:30:12
708312,61dfe19171efe70aed9c8729,1435565866372898821,@iamyashikaanand @iam_SJSuryah Avoid Drunk and Drive 🙏🙏,[],,https://twitter.com/lokeshseenu6/status/1435565866372898821,2243723010,2021-09-08 16:59:08 IST,en,"[{'screen_name': 'iamyashikaanand', 'name': 'Yashika Anand', 'id': '821003589074100224'}, {'screen_name': 'iam_SJSuryah', 'name': 'S J Suryah', 'id': '2900350908'}]",False,20220113135345,reply,iamyashikaanand,text,1435550488796155906,,,[],3.0,[],lokesh seenu,,,,0.0,,,1.0,,,+0530,,,,[],,,lokeshseenu6,0.0,2021-09-08,16:59:08
